id;spriteSheetAddress;spriteWidth;spriteHeight;frames;autoUpdate;looping
enemyInGrassTankShootingDown;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[0/5/50,1/5/50,2/5/50,3/5/50];true;true
enemyInGrassTankShootingLeft;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[0/6/50,1/6/50,2/6/50,3/6/50];true;true
enemyInGrassTankShootingUp;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[0/7/50,1/7/50,2/7/50,3/7/50];true;true

enemyInGrassTankExplodingRight;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[4/4/300,5/4/300,6/4/300,7/4/300];false;false
enemyInGrassTankExplodingDown;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[4/5/300,5/5/300,6/5/300,7/5/300];false;false
enemyInGrassTankExplodingLeft;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[4/6/300,5/6/300,6/6/300,7/6/300];false;false
enemyInGrassTankExplodingUp;assets/graphics/enemies/enemy_tank_in_high_grass.png;16;16;[4/7/300,5/7/300,6/7/300,7/7/300];false;false



enemyNoFeetTankInanimatedRight;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/0/500,1/0/500,2/0/500,3/0/500];true;true
enemyNoFeetTankInanimatedDown;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/1/500,1/1/500,2/1/500,3/1/500];true;true
enemyNoFeetTankInanimatedLeft;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/2/500,1/2/500,2/2/500,3/2/500];true;true
enemyNoFeetTankInanimatedUp;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/3/500,1/3/500,2/3/500,3/3/500];true;true

enemyNoFeetTankAnimatedRight;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/0/50,5/0/50,6/0/50,7/0/50];true;true
enemyNoFeetTankAnimatedDown;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/1/50,5/1/50,6/1/50,7/1/50];true;true
enemyNoFeetTankAnimatedLeft;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/2/50,5/2/50,6/2/50,7/2/50];true;true
enemyNoFeetTankAnimatedUp;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/3/50,5/3/50,6/3/50,7/3/50];true;true

enemyNoFeetTankShootingRight;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/4/50,1/4/50,2/4/50,3/4/50];true;true
enemyNoFeetTankShootingDown;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/5/50,1/5/50,2/5/50,3/5/50];true;true
enemyNoFeetTankShootingLeft;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/6/50,1/6/50,2/6/50,3/6/50];true;true
enemyNoFeetTankShootingUp;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[0/7/50,1/7/50,2/7/50,3/7/50];true;true

enemyNoFeetTankExplodingRight;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/4/300,5/4/300,6/4/300,7/4/300];false;false
enemyNoFeetTankExplodingDown;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/5/300,5/5/300,6/5/300,7/5/300];false;false
enemyNoFeetTankExplodingLeft;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/6/300,5/6/300,6/6/300,7/6/300];false;false
enemyNoFeetTankExplodingUp;assets/graphics/enemies/enemy_tank_no_feet.png;16;16;[4/7/300,5/7/300,6/7/300,7/7/300];false;false





enemyDefaultRobotInanimatedDown;assets/graphics/enemies/enemy_robot.png;16;16;[0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,2/0/250,0/0/250,3/0/250,0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,4/0/500,0/0/500,5/0/500];true;true
enemyDefaultRobotInanimatedUp;assets/graphics/enemies/enemy_robot.png;16;16;[0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,2/1/250,0/1/250,3/1/250,0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,4/1/500,0/1/500,5/1/500];true;true
enemyDefaultRobotInanimatedLeft;assets/graphics/enemies/enemy_robot.png;16;16;[0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,2/2/250,0/2/250,3/2/250,0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,4/2/500,0/2/500,5/2/500];true;true
enemyDefaultRobotInanimatedRight;assets/graphics/enemies/enemy_robot.png;16;16;[0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,2/3/250,0/3/250,3/3/250,0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,4/3/500,0/3/500,5/3/500];true;true

enemyDefaultRobotAnimatedDown;assets/graphics/enemies/enemy_robot.png;16;16;[8/0/50,0/0/50,9/0/50,0/0/50];true;true
enemyDefaultRobotAnimatedUp;assets/graphics/enemies/enemy_robot.png;16;16;[8/1/50,0/1/50,9/1/50,0/1/50];true;true
enemyDefaultRobotAnimatedLeft;assets/graphics/enemies/enemy_robot.png;16;16;[8/2/50,0/2/50,9/2/50,0/2/50];true;true
enemyDefaultRobotAnimatedRight;assets/graphics/enemies/enemy_robot.png;16;16;[8/3/50,0/3/50,9/3/50,0/3/50];true;true

enemyDefaultRobotShootingDown;assets/graphics/enemies/enemy_robot.png;16;16;[0/5/500,1/5/500,2/5/500,3/5/500];true;true
enemyDefaultRobotShootingUp;assets/graphics/enemies/enemy_robot.png;16;16;[0/6/500,1/6/500,2/6/500,3/6/500];true;true
enemyDefaultRobotShootingLeft;assets/graphics/enemies/enemy_robot.png;16;16;[0/7/500,1/7/500,2/7/500,3/7/500];true;true
enemyDefaultRobotShootingRight;assets/graphics/enemies/enemy_robot.png;16;16;[0/8/500,1/8/500,2/8/500,3/8/500];true;true

enemyDefaultRobotExplodingDown;assets/graphics/enemies/enemy_robot.png;16;16;[6/5/300,7/5/300,8/5/300,9/5/300];false;false
enemyDefaultRobotExplodingUp;assets/graphics/enemies/enemy_robot.png;16;16;[6/6/300,7/6/300,8/6/300,9/6/300];false;false
enemyDefaultRobotExplodingLeft;assets/graphics/enemies/enemy_robot.png;16;16;[6/7/300,7/7/300,8/7/300,9/7/300];false;false
enemyDefaultRobotExplodingRight;assets/graphics/enemies/enemy_robot.png;16;16;[6/8/300,7/8/300,8/8/300,9/8/300];false;false



enemyInGrassRobotInanimatedDown;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,2/0/250,0/0/250,3/0/250,0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,4/0/500,0/0/500,5/0/500];true;true
enemyInGrassRobotInanimatedUp;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,2/1/250,0/1/250,3/1/250,0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,4/1/500,0/1/500,5/1/500];true;true
enemyInGrassRobotInanimatedLeft;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,2/2/250,0/2/250,3/2/250,0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,4/2/500,0/2/500,5/2/500];true;true
enemyInGrassRobotInanimatedRight;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,2/3/250,0/3/250,3/3/250,0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,4/3/500,0/3/500,5/3/500];true;true

enemyInGrassRobotAnimatedDown;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[8/0/50,0/0/50,9/0/50,0/0/50];true;true
enemyInGrassRobotAnimatedUp;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[8/1/50,0/1/50,9/1/50,0/1/50];true;true
enemyInGrassRobotAnimatedLeft;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[8/2/50,0/2/50,9/2/50,0/2/50];true;true
enemyInGrassRobotAnimatedRight;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[8/3/50,0/3/50,9/3/50,0/3/50];true;true

enemyInGrassRobotShootingDown;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/5/500,1/5/500,2/5/500,3/5/500];true;true
enemyInGrassRobotShootingUp;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/6/500,1/6/500,2/6/500,3/6/500];true;true
enemyInGrassRobotShootingLeft;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/7/500,1/7/500,2/7/500,3/7/500];true;true
enemyInGrassRobotShootingRight;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[0/8/500,1/8/500,2/8/500,3/8/500];true;true

enemyInGrassRobotExplodingDown;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[6/5/300,7/5/300,8/5/300,9/5/300];false;false
enemyInGrassRobotExplodingUp;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[6/6/300,7/6/300,8/6/300,9/6/300];false;false
enemyInGrassRobotExplodingLeft;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[6/7/300,7/7/300,8/7/300,9/7/300];false;false
enemyInGrassRobotExplodingRight;assets/graphics/enemies/enemy_robot_in_high_grass.png;16;16;[6/8/300,7/8/300,8/8/300,9/8/300];false;false



enemyNoFeetRobotInanimatedDown;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,2/0/250,0/0/250,3/0/250,0/0/500,1/0/500,0/0/500,1/0/500,0/0/500,4/0/500,0/0/500,5/0/500];true;true
enemyNoFeetRobotInanimatedUp;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,2/1/250,0/1/250,3/1/250,0/1/500,1/1/500,0/1/500,1/1/500,0/1/500,4/1/500,0/1/500,5/1/500];true;true
enemyNoFeetRobotInanimatedLeft;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,2/2/250,0/2/250,3/2/250,0/2/500,1/2/500,0/2/500,1/2/500,0/2/500,4/2/500,0/2/500,5/2/500];true;true
enemyNoFeetRobotInanimatedRight;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,2/3/250,0/3/250,3/3/250,0/3/500,1/3/500,0/3/500,1/3/500,0/3/500,4/3/500,0/3/500,5/3/500];true;true

enemyNoFeetRobotAnimatedDown;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[8/0/50,0/0/50,9/0/50,0/0/50];true;true
enemyNoFeetRobotAnimatedUp;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[8/1/50,0/1/50,9/1/50,0/1/50];true;true
enemyNoFeetRobotAnimatedLeft;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[8/2/50,0/2/50,9/2/50,0/2/50];true;true
enemyNoFeetRobotAnimatedRight;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[8/3/50,0/3/50,9/3/50,0/3/50];true;true

enemyNoFeetRobotShootingDown;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/5/500,1/5/500,2/5/500,3/5/500];true;true
enemyNoFeetRobotShootingUp;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/6/500,1/6/500,2/6/500,3/6/500];true;true
enemyNoFeetRobotShootingLeft;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/7/500,1/7/500,2/7/500,3/7/500];true;true
enemyNoFeetRobotShootingRight;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[0/8/500,1/8/500,2/8/500,3/8/500];true;true

enemyNoFeetRobotExplodingDown;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[6/5/300,7/5/300,8/5/300,9/5/300];false;false
enemyNoFeetRobotExplodingUp;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[6/6/300,7/6/300,8/6/300,9/6/300];false;false
enemyNoFeetRobotExplodingLeft;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[6/7/300,7/7/300,8/7/300,9/7/300];false;false
enemyNoFeetRobotExplodingRight;assets/graphics/enemies/enemy_robot_no_feet.png;16;16;[6/8/300,7/8/300,8/8/300,9/8/300];false;false




enemyDefaultDroneInanimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25];true;true
enemyDefaultDroneInanimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25];true;true
enemyDefaultDroneInanimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25];true;true
enemyDefaultDroneInanimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25];true;true

enemyDefaultDroneAnimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/0/25,6/0/25];true;true
enemyDefaultDroneAnimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/1/25,6/1/25];true;true
enemyDefaultDroneAnimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/2/25,6/2/25];true;true
enemyDefaultDroneAnimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/3/25,6/3/25];true;true

enemyDefaultDroneShootingDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/5/25,1/5/25];true;true
enemyDefaultDroneShootingRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/6/25,1/6/25];true;true
enemyDefaultDroneShootingUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/7/25,1/7/25];true;true
enemyDefaultDroneShootingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/8/25,1/8/25];true;true

enemyDefaultDroneExplodingDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/5/25,6/5/25,7/5/25,8/5/25];false;false
enemyDefaultDroneExplodingRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/6/25,6/6/25,7/6/25,8/6/25];false;false
enemyDefaultDroneExplodingUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/7/25,6/7/25,7/7/25,8/7/25];false;false
enemyDefaultDroneExplodingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/8/25,6/8/25,7/8/25,8/8/25];false;false



enemyInGrassDroneInanimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25];true;true
enemyInGrassDroneInanimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25];true;true
enemyInGrassDroneInanimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25];true;true
enemyInGrassDroneInanimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25];true;true

enemyInGrassDroneAnimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/0/25,6/0/25];true;true
enemyInGrassDroneAnimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/1/25,6/1/25];true;true
enemyInGrassDroneAnimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/2/25,6/2/25];true;true
enemyInGrassDroneAnimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/3/25,6/3/25];true;true

enemyInGrassDroneShootingDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/5/25,1/5/25];true;true
enemyInGrassDroneShootingRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/6/25,1/6/25];true;true
enemyInGrassDroneShootingUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/7/25,1/7/25];true;true
enemyInGrassDroneShootingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/8/25,1/8/25];true;true

enemyInGrassDroneExplodingDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/5/25,6/5/25,7/5/25,8/5/25];false;false
enemyInGrassDroneExplodingRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/6/25,6/6/25,7/6/25,8/6/25];false;false
enemyInGrassDroneExplodingUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/7/25,6/7/25,7/7/25,8/7/25];false;false
enemyInGrassDroneExplodingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/8/25,6/8/25,7/8/25,8/8/25];false;false



enemyNoFeetDroneInanimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,0/0/25,1/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25,2/0/25,3/0/25];true;true
enemyNoFeetDroneInanimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,0/1/25,1/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25,2/1/25,3/1/25];true;true
enemyNoFeetDroneInanimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,0/2/25,1/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25,2/2/25,3/2/25];true;true
enemyNoFeetDroneInanimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,0/3/25,1/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25,2/3/25,3/3/25];true;true

enemyNoFeetDroneAnimatedDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/0/25,6/0/25];true;true
enemyNoFeetDroneAnimatedRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/1/25,6/1/25];true;true
enemyNoFeetDroneAnimatedUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/2/25,6/2/25];true;true
enemyNoFeetDroneAnimatedLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/3/25,6/3/25];true;true

enemyNoFeetDroneShootingDown;assets/graphics/enemies/enemy_drone.png;16;16;[0/5/25,1/5/25];true;true
enemyNoFeetDroneShootingRight;assets/graphics/enemies/enemy_drone.png;16;16;[0/6/25,1/6/25];true;true
enemyNoFeetDroneShootingUp;assets/graphics/enemies/enemy_drone.png;16;16;[0/7/25,1/7/25];true;true
enemyNoFeetDroneShootingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[0/8/25,1/8/25];true;true

enemyNoFeetDroneExplodingDown;assets/graphics/enemies/enemy_drone.png;16;16;[5/5/25,6/5/25,7/5/25,8/5/25];false;false
enemyNoFeetDroneExplodingRight;assets/graphics/enemies/enemy_drone.png;16;16;[5/6/25,6/6/25,7/6/25,8/6/25];false;false
enemyNoFeetDroneExplodingUp;assets/graphics/enemies/enemy_drone.png;16;16;[5/7/25,6/7/25,7/7/25,8/7/25];false;false
enemyNoFeetDroneExplodingLeft;assets/graphics/enemies/enemy_drone.png;16;16;[5/8/25,6/8/25,7/8/25,8/8/25];false;false




enemyDefaultTurretInanimatedDown;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretInanimatedRight;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretInanimatedUp;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretInanimatedLeft;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true

enemyDefaultTurretAnimatedDown;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretAnimatedRight;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretAnimatedUp;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
enemyDefaultTurretAnimatedLeft;assets/graphics/enemies/enemy_turret.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,4/0/300,5/0/300,6/0/300,7/0/300];true;true
